source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
Endothelial Progenitor,T/NK Cells,IGF1,IGF1R,0.008050574284733169,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,T/NK Cells.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
Hepatocyte Progenitor,T/NK Cells,IGF1,IGF1R,0.003828418155934418,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Hepatocyte Progenitor.IGF1,T/NK Cells.IGF1R,1.8187886482560214e-5,0.48691651301268984,48.943661971830984,3.8461538461538463,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
T/NK Cells,T/NK Cells,IGF1,IGF1R,0.004090476803538683,0.01,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,T/NK Cells.IGF1,T/NK Cells.IGF1R,5.204630836955096e-13,0.20285991962079264,26.666666666666668,0,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
IZ 1,T/NK Cells,IGF1,IGF1R,0.007226895905156445,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,T/NK Cells.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
IZ 2,T/NK Cells,IGF1,IGF1R,0.0069358415694906455,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,T/NK Cells.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
IZ 3,T/NK Cells,IGF1,IGF1R,0.007750824960633234,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,T/NK Cells.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
IZ 5,T/NK Cells,IGF1,IGF1R,0.002582380001275533,0.01,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 5.IGF1,T/NK Cells.IGF1R,7.1369504588448135e-34,0.3782294732689683,41.58964879852125,2.341137123745819,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
IZ 6,T/NK Cells,IGF1,IGF1R,0.00990647157830306,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 6.IGF1,T/NK Cells.IGF1R,4.252437952544836e-34,0.5975616795779068,56.872037914691944,5.41871921182266,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
PP 1,T/NK Cells,IGF1,IGF1R,0.010123168710343976,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 1.IGF1,T/NK Cells.IGF1R,8.675523074533649e-89,0.7096726657822816,68.96120150187734,17.259786476868328,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
PP 2,T/NK Cells,IGF1,IGF1R,0.01788367093684297,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 2.IGF1,T/NK Cells.IGF1R,7.088367206328061e-106,0.8264600601862943,77.80678851174935,13.569937369519833,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
PP 3,T/NK Cells,IGF1,IGF1R,0.01927152036842386,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 3.IGF1,T/NK Cells.IGF1R,2.3525846626364627e-59,0.821072227284119,77.29007633587787,21.20141342756184,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
PP 4,T/NK Cells,IGF1,IGF1R,0.00884868290849549,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 4.IGF1,T/NK Cells.IGF1R,9.56803972100596e-67,0.701209534261457,69.17647058823529,10.353535353535353,0.2048080056903993,0.14102132989269828,46.666666666666664,43.01675977653631
Endothelial Progenitor,HSC/Fibroblasts,IGF1,IGF1R,0.003706938318343282,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,HSC/Fibroblasts.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
IZ 1,HSC/Fibroblasts,IGF1,IGF1R,0.0033310146141039038,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,HSC/Fibroblasts.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
IZ 2,HSC/Fibroblasts,IGF1,IGF1R,0.003196862101278953,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,HSC/Fibroblasts.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
IZ 3,HSC/Fibroblasts,IGF1,IGF1R,0.0035731384398920898,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,HSC/Fibroblasts.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
IZ 6,HSC/Fibroblasts,IGF1,IGF1R,0.004566082317304128,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 6.IGF1,HSC/Fibroblasts.IGF1R,4.252437952544836e-34,0.5975616795779068,56.872037914691944,5.41871921182266,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
PP 1,HSC/Fibroblasts,IGF1,IGF1R,0.0046692760030327745,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 1.IGF1,HSC/Fibroblasts.IGF1R,8.675523074533649e-89,0.7096726657822816,68.96120150187734,17.259786476868328,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
PP 2,HSC/Fibroblasts,IGF1,IGF1R,0.008279153996579934,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 2.IGF1,HSC/Fibroblasts.IGF1R,7.088367206328061e-106,0.8264600601862943,77.80678851174935,13.569937369519833,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
PP 3,HSC/Fibroblasts,IGF1,IGF1R,0.008921651792960913,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 3.IGF1,HSC/Fibroblasts.IGF1R,2.3525846626364627e-59,0.821072227284119,77.29007633587787,21.20141342756184,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
PP 4,HSC/Fibroblasts,IGF1,IGF1R,0.004081423904440721,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 4.IGF1,HSC/Fibroblasts.IGF1R,9.56803972100596e-67,0.701209534261457,69.17647058823529,10.353535353535353,3.6559964841667065e-16,0.2850766113940425,49.30232558139535,24.95088408644401
Endothelial Progenitor,Portal Endothelial,IGF1,IGF1R,0.029318449532530752,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,Portal Endothelial.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
Hepatocyte Progenitor,Portal Endothelial,IGF1,IGF1R,0.014221025989935358,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Hepatocyte Progenitor.IGF1,Portal Endothelial.IGF1R,1.8187886482560214e-5,0.48691651301268984,48.943661971830984,3.8461538461538463,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
T/NK Cells,Portal Endothelial,IGF1,IGF1R,0.015322312011432684,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,T/NK Cells.IGF1,Portal Endothelial.IGF1R,5.204630836955096e-13,0.20285991962079264,26.666666666666668,0,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
Cholangiocytes,Portal Endothelial,IGF1,IGF1R,0.01364409056526303,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Cholangiocytes.IGF1,Portal Endothelial.IGF1R,5.610623671607884e-17,0.24972572575766658,28.30188679245283,0,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
IZ 1,Portal Endothelial,IGF1,IGF1R,0.026109210398447782,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,Portal Endothelial.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
IZ 2,Portal Endothelial,IGF1,IGF1R,0.025057694092275897,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,Portal Endothelial.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
IZ 3,Portal Endothelial,IGF1,IGF1R,0.027962683288500143,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,Portal Endothelial.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
IZ 5,Portal Endothelial,IGF1,IGF1R,0.0096732077975353,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 5.IGF1,Portal Endothelial.IGF1R,7.1369504588448135e-34,0.3782294732689683,41.58964879852125,2.341137123745819,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
IZ 6,Portal Endothelial,IGF1,IGF1R,0.03578993722043357,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 6.IGF1,Portal Endothelial.IGF1R,4.252437952544836e-34,0.5975616795779068,56.872037914691944,5.41871921182266,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
PP 1,Portal Endothelial,IGF1,IGF1R,0.03636830024684817,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 1.IGF1,Portal Endothelial.IGF1R,8.675523074533649e-89,0.7096726657822816,68.96120150187734,17.259786476868328,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
PP 2,Portal Endothelial,IGF1,IGF1R,0.06244473359480932,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 2.IGF1,Portal Endothelial.IGF1R,7.088367206328061e-106,0.8264600601862943,77.80678851174935,13.569937369519833,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
PP 3,Portal Endothelial,IGF1,IGF1R,0.06729071227171711,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 3.IGF1,Portal Endothelial.IGF1R,2.3525846626364627e-59,0.821072227284119,77.29007633587787,21.20141342756184,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
PP 4,Portal Endothelial,IGF1,IGF1R,0.03178960718855617,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 4.IGF1,Portal Endothelial.IGF1R,9.56803972100596e-67,0.701209534261457,69.17647058823529,10.353535353535353,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
CV 1,Portal Endothelial,IGF1,IGF1R,0.006412495940633308,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 1.IGF1,Portal Endothelial.IGF1R,4.2146402023729524e-51,0.37087605356124986,42.462845010615716,5.029013539651837,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
CV 2,Portal Endothelial,IGF1,IGF1R,0.006044666514286854,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 2.IGF1,Portal Endothelial.IGF1R,1.3537309309940948e-23,0.21266199491059423,27.02205882352941,2.6737967914438503,5.057864061005412e-50,0.7218539249949074,76.0204081632653,32.59911894273127
Endothelial Progenitor,LSEC Zone 1,IGF1,IGF1R,0.03657234918791043,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,LSEC Zone 1.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
Hepatocyte Progenitor,LSEC Zone 1,IGF1,IGF1R,0.017814879696806195,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Hepatocyte Progenitor.IGF1,LSEC Zone 1.IGF1R,1.8187886482560214e-5,0.48691651301268984,48.943661971830984,3.8461538461538463,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
T/NK Cells,LSEC Zone 1,IGF1,IGF1R,0.019229523145077154,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,T/NK Cells.IGF1,LSEC Zone 1.IGF1R,5.204630836955096e-13,0.20285991962079264,26.666666666666668,0,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
Cholangiocytes,LSEC Zone 1,IGF1,IGF1R,0.017123352867536464,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Cholangiocytes.IGF1,LSEC Zone 1.IGF1R,5.610623671607884e-17,0.24972572575766658,28.30188679245283,0,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
IZ 1,LSEC Zone 1,IGF1,IGF1R,0.03251433475178901,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,LSEC Zone 1.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
IZ 2,LSEC Zone 1,IGF1,IGF1R,0.031204859947531048,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,LSEC Zone 1.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
IZ 3,LSEC Zone 1,IGF1,IGF1R,0.03481225198875043,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,LSEC Zone 1.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
IZ 5,LSEC Zone 1,IGF1,IGF1R,0.012139889403835029,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 5.IGF1,LSEC Zone 1.IGF1R,7.1369504588448135e-34,0.3782294732689683,41.58964879852125,2.341137123745819,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
IZ 6,LSEC Zone 1,IGF1,IGF1R,0.04456994224535693,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 6.IGF1,LSEC Zone 1.IGF1R,4.252437952544836e-34,0.5975616795779068,56.872037914691944,5.41871921182266,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
PP 1,LSEC Zone 1,IGF1,IGF1R,0.04523720953618119,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 1.IGF1,LSEC Zone 1.IGF1R,8.675523074533649e-89,0.7096726657822816,68.96120150187734,17.259786476868328,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
PP 2,LSEC Zone 1,IGF1,IGF1R,0.07722174984821106,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 2.IGF1,LSEC Zone 1.IGF1R,7.088367206328061e-106,0.8264600601862943,77.80678851174935,13.569937369519833,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
PP 3,LSEC Zone 1,IGF1,IGF1R,0.083214488252479693,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 3.IGF1,LSEC Zone 1.IGF1R,2.3525846626364627e-59,0.821072227284119,77.29007633587787,21.20141342756184,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
PP 4,LSEC Zone 1,IGF1,IGF1R,0.03954193931805313,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 4.IGF1,LSEC Zone 1.IGF1R,9.56803972100596e-67,0.701209534261457,69.17647058823529,10.353535353535353,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
CV 1,LSEC Zone 1,IGF1,IGF1R,0.008047691432997498,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 1.IGF1,LSEC Zone 1.IGF1R,4.2146402023729524e-51,0.37087605356124986,42.462845010615716,5.029013539651837,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
CV 2,LSEC Zone 1,IGF1,IGF1R,0.007586064985102954,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 2.IGF1,LSEC Zone 1.IGF1R,1.3537309309940948e-23,0.21266199491059423,27.02205882352941,2.6737967914438503,2.1068060774522296e-14,0.6579925389357046,88.77551020408163,62.5
Endothelial Progenitor,LSEC Zone 2&3 1,IGF1,IGF1R,0.04304156273380342,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,LSEC Zone 2&3 1.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
Hepatocyte Progenitor,LSEC Zone 2&3 1,IGF1,IGF1R,0.0210824357245612,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Hepatocyte Progenitor.IGF1,LSEC Zone 2&3 1.IGF1R,1.8187886482560214e-5,0.48691651301268984,48.943661971830984,3.8461538461538463,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
T/NK Cells,LSEC Zone 2&3 1,IGF1,IGF1R,0.022811200838946204,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,T/NK Cells.IGF1,LSEC Zone 2&3 1.IGF1R,5.204630836955096e-13,0.20285991962079264,26.666666666666668,0,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
Cholangiocytes,LSEC Zone 2&3 1,IGF1,IGF1R,0.020312736740823248,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Cholangiocytes.IGF1,LSEC Zone 2&3 1.IGF1R,5.610623671607884e-17,0.24972572575766658,28.30188679245283,0,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
IZ 1,LSEC Zone 2&3 1,IGF1,IGF1R,0.0381823264038311,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,LSEC Zone 2&3 1.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
IZ 2,LSEC Zone 2&3 1,IGF1,IGF1R,0.03664458021355977,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,LSEC Zone 2&3 1.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
IZ 3,LSEC Zone 2&3 1,IGF1,IGF1R,0.040865252682928344,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,LSEC Zone 2&3 1.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
IZ 5,LSEC Zone 2&3 1,IGF1,IGF1R,0.014401056815824886,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 5.IGF1,LSEC Zone 2&3 1.IGF1R,7.1369504588448135e-34,0.3782294732689683,41.58964879852125,2.341137123745819,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
IZ 6,LSEC Zone 2&3 1,IGF1,IGF1R,0.05233950181061242,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 6.IGF1,LSEC Zone 2&3 1.IGF1R,4.252437952544836e-34,0.5975616795779068,56.872037914691944,5.41871921182266,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
PP 1,LSEC Zone 2&3 1,IGF1,IGF1R,0.05304277438868479,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 1.IGF1,LSEC Zone 2&3 1.IGF1R,8.675523074533649e-89,0.7096726657822816,68.96120150187734,17.259786476868328,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
PP 2,LSEC Zone 2&3 1,IGF1,IGF1R,0.08987253815525767,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 2.IGF1,LSEC Zone 2&3 1.IGF1R,7.088367206328061e-106,0.8264600601862943,77.80678851174935,13.569937369519833,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
PP 3,LSEC Zone 2&3 1,IGF1,IGF1R,0.0968470318950494,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 3.IGF1,LSEC Zone 2&3 1.IGF1R,2.3525846626364627e-59,0.821072227284119,77.29007633587787,21.20141342756184,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
PP 4,LSEC Zone 2&3 1,IGF1,IGF1R,0.04636479985488545,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,PP 4.IGF1,LSEC Zone 2&3 1.IGF1R,9.56803972100596e-67,0.701209534261457,69.17647058823529,10.353535353535353,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
CV 1,LSEC Zone 2&3 1,IGF1,IGF1R,0.009546648878548473,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 1.IGF1,LSEC Zone 2&3 1.IGF1R,4.2146402023729524e-51,0.37087605356124986,42.462845010615716,5.029013539651837,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
CV 2,LSEC Zone 2&3 1,IGF1,IGF1R,0.008999040207441744,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,CV 2.IGF1,LSEC Zone 2&3 1.IGF1R,1.3537309309940948e-23,0.21266199491059423,27.02205882352941,2.6737967914438503,6.246414811572318e-35,0.8387276980634535,92.1971252566735,63.81578947368421
Endothelial Progenitor,LSEC Zone 2&3 2,IGF1,IGF1R,0.05525956062737122,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Endothelial Progenitor.IGF1,LSEC Zone 2&3 2.IGF1R,1.0956555477037606e-16,0.5406981363437956,53.551912568306015,0,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
Hepatocyte Progenitor,LSEC Zone 2&3 2,IGF1,IGF1R,0.027259593623204122,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Hepatocyte Progenitor.IGF1,LSEC Zone 2&3 2.IGF1R,1.8187886482560214e-5,0.48691651301268984,48.943661971830984,3.8461538461538463,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
T/NK Cells,LSEC Zone 2&3 2,IGF1,IGF1R,0.029586523424860813,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,T/NK Cells.IGF1,LSEC Zone 2&3 2.IGF1R,5.204630836955096e-13,0.20285991962079264,26.666666666666668,0,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
Cholangiocytes,LSEC Zone 2&3 2,IGF1,IGF1R,0.026345972123454468,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,Cholangiocytes.IGF1,LSEC Zone 2&3 2.IGF1R,5.610623671607884e-17,0.24972572575766658,28.30188679245283,0,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
IZ 1,LSEC Zone 2&3 2,IGF1,IGF1R,0.04888526081258863,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 1.IGF1,LSEC Zone 2&3 2.IGF1R,5.036329957390785e-66,0.6586782676164284,67.55244755244755,10.227272727272728,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
IZ 2,LSEC Zone 2&3 2,IGF1,IGF1R,0.0469164671152136,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 2.IGF1,LSEC Zone 2&3 2.IGF1R,4.8291768923834736e-61,0.4874596655345607,52.26277372262774,7.307692307692308,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
IZ 3,LSEC Zone 2&3 2,IGF1,IGF1R,0.05229500172261218,0,IGF1_IGF1R,IGF1 - IGF1R,IGF,Secreted Signaling,PMID: 14604834,Normal,IZ 3.IGF1,LSEC Zone 2&3 2.IGF1R,2.908178876769235e-69,0.6305397634767542,58.99122807017544,4.782608695652174,6.040693919306729e-43,0.9738254755906172,97.2972972972973,71.32867132867133
