source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
IZ 1,Endothelial Progenitor,ANGPTL4,SDC2,0.015970493354985495,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,Endothelial Progenitor.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,NA,NA,NA,NA
IZ 3,Endothelial Progenitor,ANGPTL4,SDC2,0.017747968948337994,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,Endothelial Progenitor.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,NA,NA,NA,NA
IZ 6,Endothelial Progenitor,ANGPTL4,SDC2,0.00740354676115293,0.02,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,Endothelial Progenitor.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,NA,NA,NA,NA
PP 1,Endothelial Progenitor,ANGPTL4,SDC2,0.017204143237007176,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,Endothelial Progenitor.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,NA,NA,NA,NA
PP 2,Endothelial Progenitor,ANGPTL4,SDC2,0.0185260256076983,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,Endothelial Progenitor.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,NA,NA,NA,NA
PP 3,Endothelial Progenitor,ANGPTL4,SDC2,0.018320411695638073,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,Endothelial Progenitor.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,NA,NA,NA,NA
PP 4,Endothelial Progenitor,ANGPTL4,SDC2,0.017827703452673913,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,Endothelial Progenitor.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,NA,NA,NA,NA
Endothelial Progenitor,IZ 1,ANGPTL4,SDC2,0.007802626425390294,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,IZ 1.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,0.26195403552079394,-0.6751545023670049,0.357,0.31
Hepatocyte Progenitor,IZ 1,ANGPTL4,SDC2,0.007164412178281117,0.03,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,IZ 1.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,0.26195403552079394,-0.6751545023670049,0.357,0.31
IZ 1,IZ 1,ANGPTL4,SDC2,0.01770474313892125,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,IZ 1.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,0.26195403552079394,-0.6751545023670049,0.357,0.31
IZ 2,IZ 1,ANGPTL4,SDC2,0.007946315141911414,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 2.ANGPTL4,IZ 1.SDC2,1.5648470443120402e-29,0.6132071395934846,0.462,0.103,0.26195403552079394,-0.6751545023670049,0.357,0.31
IZ 3,IZ 1,ANGPTL4,SDC2,0.019671377809703062,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,IZ 1.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,0.26195403552079394,-0.6751545023670049,0.357,0.31
IZ 5,IZ 1,ANGPTL4,SDC2,0.007018378052502982,0.04,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 5.ANGPTL4,IZ 1.SDC2,4.0981625733904e-19,0.5762794657804805,0.409,0.075,0.26195403552079394,-0.6751545023670049,0.357,0.31
IZ 6,IZ 1,ANGPTL4,SDC2,0.00821527099206549,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,IZ 1.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,0.26195403552079394,-0.6751545023670049,0.357,0.31
PP 1,IZ 1,ANGPTL4,SDC2,0.019069760030611088,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,IZ 1.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,0.26195403552079394,-0.6751545023670049,0.357,0.31
PP 2,IZ 1,ANGPTL4,SDC2,0.020531992610247272,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,IZ 1.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,0.26195403552079394,-0.6751545023670049,0.357,0.31
PP 3,IZ 1,ANGPTL4,SDC2,0.02030457575272908,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,IZ 1.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,0.26195403552079394,-0.6751545023670049,0.357,0.31
PP 4,IZ 1,ANGPTL4,SDC2,0.019759579588703818,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,IZ 1.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,0.26195403552079394,-0.6751545023670049,0.357,0.31
CV 1,IZ 1,ANGPTL4,SDC2,0.007432069031362646,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 1.ANGPTL4,IZ 1.SDC2,1.717941974855792e-23,0.5669871731878867,0.387,0.091,0.26195403552079394,-0.6751545023670049,0.357,0.31
Endothelial Progenitor,IZ 2,ANGPTL4,SDC2,0.00822715898006526,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,IZ 2.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,0.43399024534273345,-0.4820553711303659,0.372,0.269
Hepatocyte Progenitor,IZ 2,ANGPTL4,SDC2,0.007554484567724561,0.01,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,IZ 2.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 1,IZ 2,ANGPTL4,SDC2,0.018657908016717014,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,IZ 2.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 2,IZ 2,ANGPTL4,SDC2,0.008378599627313908,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 2.ANGPTL4,IZ 2.SDC2,1.5648470443120402e-29,0.6132071395934846,0.462,0.103,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 3,IZ 2,ANGPTL4,SDC2,0.02072818560449186,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,IZ 2.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 5,IZ 2,ANGPTL4,SDC2,0.007400558758389555,0.02,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 5.ANGPTL4,IZ 2.SDC2,4.0981625733904e-19,0.5762794657804805,0.409,0.075,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 6,IZ 2,ANGPTL4,SDC2,0.008662059090058044,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,IZ 2.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,0.43399024534273345,-0.4820553711303659,0.372,0.269
PP 1,IZ 2,ANGPTL4,SDC2,0.020094909556968563,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,IZ 2.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,0.43399024534273345,-0.4820553711303659,0.372,0.269
PP 2,IZ 2,ANGPTL4,SDC2,0.021634014999575287,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,IZ 2.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,0.43399024534273345,-0.4820553711303659,0.372,0.269
PP 3,IZ 2,ANGPTL4,SDC2,0.021394658522819306,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,IZ 2.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,0.43399024534273345,-0.4820553711303659,0.372,0.269
PP 4,IZ 2,ANGPTL4,SDC2,0.020821025218645844,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,IZ 2.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,0.43399024534273345,-0.4820553711303659,0.372,0.269
CV 1,IZ 2,ANGPTL4,SDC2,0.007836599195862793,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 1.ANGPTL4,IZ 2.SDC2,1.717941974855792e-23,0.5669871731878867,0.387,0.091,0.43399024534273345,-0.4820553711303659,0.372,0.269
IZ 1,IZ 3,ANGPTL4,SDC2,0.013470912138711924,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,IZ 3.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,0.030393435069724348,-0.729561431861012,0.252,0.268
IZ 3,IZ 3,ANGPTL4,SDC2,0.01497442410417101,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,IZ 3.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,0.030393435069724348,-0.729561431861012,0.252,0.268
PP 1,IZ 3,ANGPTL4,SDC2,0.014514328374171385,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,IZ 3.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,0.030393435069724348,-0.729561431861012,0.252,0.268
PP 2,IZ 3,ANGPTL4,SDC2,0.01563282593183204,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,IZ 3.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,0.030393435069724348,-0.729561431861012,0.252,0.268
PP 3,IZ 3,ANGPTL4,SDC2,0.015458816874382688,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,IZ 3.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,0.030393435069724348,-0.729561431861012,0.252,0.268
PP 4,IZ 3,ANGPTL4,SDC2,0.01504188899911166,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,IZ 3.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,0.030393435069724348,-0.729561431861012,0.252,0.268
Endothelial Progenitor,IZ 4,ANGPTL4,SDC2,0.010145569140350844,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,IZ 4.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,0.9658106887186994,-0.5106245254827755,0.473,0.351
Hepatocyte Progenitor,IZ 4,ANGPTL4,SDC2,0.009317514024027817,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,IZ 4.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 1,IZ 4,ANGPTL4,SDC2,0.02295227318057549,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,IZ 4.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 2,IZ 4,ANGPTL4,SDC2,0.0103319548619252,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 2.ANGPTL4,IZ 4.SDC2,1.5648470443120402e-29,0.6132071395934846,0.462,0.103,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 3,IZ 4,ANGPTL4,SDC2,0.02548667728524137,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,IZ 4.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 4,IZ 4,ANGPTL4,SDC2,0.007962124022035189,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 4.ANGPTL4,IZ 4.SDC2,5.821704618903464e-14,0.49371007238884657,0.323,0.06,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 5,IZ 4,ANGPTL4,SDC2,0.009127996142053526,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 5.ANGPTL4,IZ 4.SDC2,4.0981625733904e-19,0.5762794657804805,0.409,0.075,0.9658106887186994,-0.5106245254827755,0.473,0.351
IZ 6,IZ 4,ANGPTL4,SDC2,0.010680787198487803,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,IZ 4.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,0.9658106887186994,-0.5106245254827755,0.473,0.351
PP 1,IZ 4,ANGPTL4,SDC2,0.024711691034557694,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,IZ 4.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,0.9658106887186994,-0.5106245254827755,0.473,0.351
PP 2,IZ 4,ANGPTL4,SDC2,0.026594807137606615,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,IZ 4.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,0.9658106887186994,-0.5106245254827755,0.473,0.351
PP 3,IZ 4,ANGPTL4,SDC2,0.026302040503136885,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,IZ 4.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,0.9658106887186994,-0.5106245254827755,0.473,0.351
PP 4,IZ 4,ANGPTL4,SDC2,0.02560027257722388,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,IZ 4.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,0.9658106887186994,-0.5106245254827755,0.473,0.351
CV 1,IZ 4,ANGPTL4,SDC2,0.009664826052121224,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 1.ANGPTL4,IZ 4.SDC2,1.717941974855792e-23,0.5669871731878867,0.387,0.091,0.9658106887186994,-0.5106245254827755,0.473,0.351
CV 2,IZ 4,ANGPTL4,SDC2,0.007485214557587253,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 2.ANGPTL4,IZ 4.SDC2,2.260866555919535e-16,0.5020767370758913,0.321,0.058,0.9658106887186994,-0.5106245254827755,0.473,0.351
Endothelial Progenitor,IZ 5,ANGPTL4,SDC2,0.009332902898865188,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,IZ 5.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
Hepatocyte Progenitor,IZ 5,ANGPTL4,SDC2,0.008570601204618854,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,IZ 5.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 1,IZ 5,ANGPTL4,SDC2,0.021135685913947846,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,IZ 5.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 2,IZ 5,ANGPTL4,SDC2,0.00950450236400156,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 2.ANGPTL4,IZ 5.SDC2,1.5648470443120402e-29,0.6132071395934846,0.462,0.103,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 3,IZ 5,ANGPTL4,SDC2,0.02347432063351818,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,IZ 5.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 4,IZ 5,ANGPTL4,SDC2,0.007323059163019073,0.01,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 4.ANGPTL4,IZ 5.SDC2,5.821704618903464e-14,0.49371007238884657,0.323,0.06,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 5,IZ 5,ANGPTL4,SDC2,0.008396146745631989,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 5.ANGPTL4,IZ 5.SDC2,4.0981625733904e-19,0.5762794657804805,0.409,0.075,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
IZ 6,IZ 5,ANGPTL4,SDC2,0.009825675222832056,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,IZ 5.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
PP 1,IZ 5,ANGPTL4,SDC2,0.02275909605828325,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,IZ 5.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
PP 2,IZ 5,ANGPTL4,SDC2,0.024497155087129702,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,IZ 5.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
PP 3,IZ 5,ANGPTL4,SDC2,0.024226905545698438,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,IZ 5.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
PP 4,IZ 5,ANGPTL4,SDC2,0.02357916377588419,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,IZ 5.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
CV 1,IZ 5,ANGPTL4,SDC2,0.008890321767825043,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 1.ANGPTL4,IZ 5.SDC2,1.717941974855792e-23,0.5669871731878867,0.387,0.091,5.318274111079464e-5,-0.1173325677988395,0.438,0.226
Endothelial Progenitor,CV 1,ANGPTL4,SDC2,0.023241676276740463,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,CV 1.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,0.09729488905858483,-0.5834560057786542,0.524,0.425
Hepatocyte Progenitor,CV 1,ANGPTL4,SDC2,0.02136782429200997,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,CV 1.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 1,CV 1,ANGPTL4,SDC2,0.05171584928448364,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 1.ANGPTL4,CV 1.SDC2,1.8542374630634406e-32,0.7501274673602345,0.503,0.086,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 2,CV 1,ANGPTL4,SDC2,0.02366290106095737,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 2.ANGPTL4,CV 1.SDC2,1.5648470443120402e-29,0.6132071395934846,0.462,0.103,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 3,CV 1,ANGPTL4,SDC2,0.05724027401581688,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 3.ANGPTL4,CV 1.SDC2,3.7904474020043295e-29,0.7517637794590554,0.533,0.121,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 4,CV 1,ANGPTL4,SDC2,0.018291878649462353,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 4.ANGPTL4,CV 1.SDC2,5.821704618903464e-14,0.49371007238884657,0.323,0.06,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 5,CV 1,ANGPTL4,SDC2,0.020938383881474867,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 5.ANGPTL4,CV 1.SDC2,4.0981625733904e-19,0.5762794657804805,0.409,0.075,0.09729488905858483,-0.5834560057786542,0.524,0.425
IZ 6,CV 1,ANGPTL4,SDC2,0.02445069929576804,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,IZ 6.ANGPTL4,CV 1.SDC2,2.2916901460042057e-16,1.0348813655533027,0.48,0.084,0.09729488905858483,-0.5834560057786542,0.524,0.425
PP 1,CV 1,ANGPTL4,SDC2,0.055554783804242246,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 1.ANGPTL4,CV 1.SDC2,5.3549128600749115e-30,0.6132463461759174,0.519,0.134,0.09729488905858483,-0.5834560057786542,0.524,0.425
PP 2,CV 1,ANGPTL4,SDC2,0.05964451249353617,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 2.ANGPTL4,CV 1.SDC2,1.0948875948414695e-32,0.960453037435105,0.561,0.127,0.09729488905858483,-0.5834560057786542,0.524,0.425
PP 3,CV 1,ANGPTL4,SDC2,0.05900997690169541,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 3.ANGPTL4,CV 1.SDC2,7.838283546090278e-24,1.075018135130644,0.588,0.107,0.09729488905858483,-0.5834560057786542,0.524,0.425
PP 4,CV 1,ANGPTL4,SDC2,0.057487047782267736,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,PP 4.ANGPTL4,CV 1.SDC2,7.072988751260278e-26,0.7952480664355143,0.553,0.115,0.09729488905858483,-0.5834560057786542,0.524,0.425
CV 1,CV 1,ANGPTL4,SDC2,0.022154269032928393,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 1.ANGPTL4,CV 1.SDC2,1.717941974855792e-23,0.5669871731878867,0.387,0.091,0.09729488905858483,-0.5834560057786542,0.524,0.425
CV 2,CV 1,ANGPTL4,SDC2,0.017206976938026888,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,CV 2.ANGPTL4,CV 1.SDC2,2.260866555919535e-16,0.5020767370758913,0.321,0.058,0.09729488905858483,-0.5834560057786542,0.524,0.425
Endothelial Progenitor,CV 2,ANGPTL4,SDC2,0.0280132769135723,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Endothelial Progenitor.ANGPTL4,CV 2.SDC2,6.512768328961397e-7,1.3439744129829723,0.46,0,0.5728489039597449,-0.41465071442969736,0.635,0.478
Hepatocyte Progenitor,CV 2,ANGPTL4,SDC2,0.025764864121563272,0,ANGPTL4_SDC2,ANGPTL4 - SDC2,ANGPTL,Secreted Signaling,PMID: 29017031,Normal,Hepatocyte Progenitor.ANGPTL4,CV 2.SDC2,0.01834719954004268,0.7651083989129129,0.353,0.152,0.5728489039597449,-0.41465071442969736,0.635,0.478
